League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Game_URL,Team,Home_Away,Player,Player_Href,Player_Num,Nation,Pos,Age,Min,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Challenges,Att_Challenges,Tkl_percent_Challenges,Lost_Challenges,Blocks_Blocks,Sh_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),UANL,4-1-4-1,1,0.4,Francisco Sebastián Córdova · 62&rsquor;,1,0,Guadalajara,4-3-3,0,0.9,,3,0,https://fbref.com/en/matches/05b87443/UANL-Guadalajara-January-21-2024-Liga-MX,Guadalajara,Away,Mateo Chávez,/en/players/f82246a1/Mateo-Chavez,50,MEX,LB,19-254,89,4,3,2,2,0,3,4,75,1,3,0,3,5,9,2,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),UANL,4-1-4-1,1,0.4,Francisco Sebastián Córdova · 62&rsquor;,1,0,Guadalajara,4-3-3,0,0.9,,3,0,https://fbref.com/en/matches/05b87443/UANL-Guadalajara-January-21-2024-Liga-MX,Guadalajara,Away,Antonio Briseño,/en/players/cb52d28d/Antonio-Briseno,4,MEX,LB,29-350,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),UANL,4-1-4-1,1,0.4,Francisco Sebastián Córdova · 62&rsquor;,1,0,Guadalajara,4-3-3,0,0.9,,3,0,https://fbref.com/en/matches/05b87443/UANL-Guadalajara-January-21-2024-Liga-MX,Guadalajara,Away,Jesús Orozco,/en/players/39af4ba6/Jesus-Orozco,13,MEX,CB,21-336,90,2,0,2,0,0,0,0,NA,0,1,1,0,2,4,6,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),UANL,4-1-4-1,1,0.4,Francisco Sebastián Córdova · 62&rsquor;,1,0,Guadalajara,4-3-3,0,0.9,,3,0,https://fbref.com/en/matches/05b87443/UANL-Guadalajara-January-21-2024-Liga-MX,Guadalajara,Away,Gilberto Sepúlveda,/en/players/06834adf/Gilberto-Sepulveda,3,MEX,CB,24-351,90,0,0,0,0,0,0,0,NA,0,1,0,1,1,1,4,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),UANL,4-1-4-1,1,0.4,Francisco Sebastián Córdova · 62&rsquor;,1,0,Guadalajara,4-3-3,0,0.9,,3,0,https://fbref.com/en/matches/05b87443/UANL-Guadalajara-January-21-2024-Liga-MX,Guadalajara,Away,Alan Mozo,/en/players/2abbf0fe/Alan-Mozo,2,MEX,RB,26-291,90,2,1,2,0,0,1,1,100,0,1,0,1,1,3,0,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),UANL,4-1-4-1,1,0.4,Francisco Sebastián Córdova · 62&rsquor;,1,0,Guadalajara,4-3-3,0,0.9,,3,0,https://fbref.com/en/matches/05b87443/UANL-Guadalajara-January-21-2024-Liga-MX,Guadalajara,Away,José Rangel Aguilar,/en/players/15f733fb/Jose-Rangel-Aguilar,27,MEX,GK,23-330,90,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Santos Laguna,Home,Harold Preciado,/en/players/5300af73/Harold-Preciado,7,COL,FW,29-234,90,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Santos Laguna,Home,Duván Vergara,/en/players/7faaf973/Duvan-Vergara,11,COL,LW,27-134,70,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Santos Laguna,Home,Jair González,/en/players/7c2d1ba0/Jair-Gonzalez,17,MEX,LW,21-323,20,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Santos Laguna,Home,Diego Medina,/en/players/91d4d322/Diego-Medina,24,MEX,RW,22-315,90,4,4,0,2,2,2,2,100,0,2,1,1,0,4,0,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Santos Laguna,Home,Franco Fagúndez,/en/players/82aaa87b/Franco-Fagundez,10,URU,AM,23-186,70,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Santos Laguna,Home,Santiago Muñóz,/en/players/dd986929/Santiago-Munoz,19,MEX,AM,21-160,20,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,0,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Santos Laguna,Home,Pedro Aquino,/en/players/c4bfc6c5/Pedro-Aquino,18,PER,DM,28-283,85,5,3,0,5,0,4,5,80,1,1,1,0,1,6,1,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Santos Laguna,Home,Aldo López,/en/players/d0832e71/Aldo-Lopez,16,MEX,DM,23-243,5,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Santos Laguna,Home,Alan Cervantes,/en/players/7a0c3b15/Alan-Cervantes,6,MEX,DM,26-004,89,1,1,0,1,0,1,1,100,0,1,0,1,1,2,1,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Santos Laguna,Home,Luis Vega,/en/players/697a6bd2/Luis-Vega,184,MEX,DM,19-362,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Santos Laguna,Home,Omar Campos,/en/players/2a5ee788/Omar-Campos,2,MEX,LB,21-185,90,3,2,3,0,0,3,3,100,0,0,0,0,1,4,3,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Santos Laguna,Home,Dória,/en/players/d28b4a9d/Doria,21,BRA,CB,29-074,90,1,1,1,0,0,1,1,100,0,2,1,1,1,2,2,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Santos Laguna,Home,Santiago Núñez,/en/players/da0fc816/Santiago-Nunez,4,ARG,CB,23-267,90,2,0,1,1,0,1,2,50,1,2,1,1,0,2,6,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Santos Laguna,Home,Ismael Govea,/en/players/93ffd0e4/Ismael-Govea,3,MEX,RB,26-335,85,4,2,2,2,0,0,0,NA,0,1,0,1,0,4,3,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Santos Laguna,Home,Raúl López Gómez,/en/players/16cb5073/Raul-Lopez-Gomez,23,MEX,RB,30-332,5,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Santos Laguna,Home,Carlos Acevedo,/en/players/0810e384/Carlos-Acevedo,1,MEX,GK,27-277,90,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Monterrey,Away,Alfonso González,/en/players/90be7877/Alfonso-Gonzalez,21,MEX,FW,29-138,68,1,1,0,0,1,1,1,100,0,0,0,0,2,3,0,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Monterrey,Away,Sergio Canales,/en/players/a6de370d/Sergio-Canales,10,ESP,FW,32-339,22,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Monterrey,Away,Germán Berterame,/en/players/fa61a2db/German-Berterame,9,ARG,"FW,LM",25-069,90,1,0,0,1,0,1,2,50,1,1,0,1,0,1,3,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Monterrey,Away,Maximiliano Meza,/en/players/e5e15e0a/Maximiliano-Meza,11,ARG,LM,31-037,68,2,1,2,0,0,1,2,50,1,0,0,0,0,2,0,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Monterrey,Away,Brandon Vazquez,/en/players/c570cf22/Brandon-Vazquez,23,USA,FW,25-099,22,1,0,0,0,1,1,1,100,0,2,1,1,0,1,2,1
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Monterrey,Away,Jorge Agustín Rodríguez,/en/players/ac30468d/Jorge-Agustin-Rodriguez,30,ARG,CM,28-128,89,2,1,2,0,0,0,1,0,1,0,0,0,1,3,1,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Monterrey,Away,César Garza,/en/players/87422d0d/Cesar-Garza,243,MEX,CM,18-204,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Monterrey,Away,Omar Govea,/en/players/f5fc1426/Omar-Govea,5,MEX,CM,28-003,68,0,0,0,0,0,0,2,0,2,0,0,0,1,1,1,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Monterrey,Away,Jaziel Martínez,/en/players/17ac7f70/Jaziel-Martinez,13,MEX,CM,23-110,22,1,0,1,0,0,0,0,NA,0,0,0,0,0,1,0,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Monterrey,Away,Jordi Cortizo,/en/players/c0986642/Jordi-Cortizo,19,MEX,RM,27-205,68,4,3,2,1,1,3,4,75,1,1,0,1,0,4,0,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Monterrey,Away,Jesús Corona,/en/players/fb938d24/Jesus-Corona,12,MEX,RM,31-015,22,0,0,0,0,0,0,0,NA,0,0,0,0,1,1,0,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Monterrey,Away,Sebastián Vegas,/en/players/4ef92b90/Sebastian-Vegas,20,CHI,LB,27-048,90,2,1,0,1,1,2,4,50,2,2,2,0,0,2,4,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Monterrey,Away,Héctor Moreno,/en/players/5d311e8d/Hector-Moreno,15,MEX,CB,36-004,90,1,1,1,0,0,1,1,100,0,1,1,0,2,3,2,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Monterrey,Away,Víctor Guzmán,/en/players/416a75fb/Victor-Guzman,4,MEX,CB,21-320,90,1,1,1,0,0,0,0,NA,0,1,1,0,2,3,0,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Monterrey,Away,Érick Aguirre,/en/players/06dddd9e/Erick-Aguirre,14,MEX,RB,26-332,90,3,2,1,2,0,2,5,40,3,1,1,0,2,5,7,0
Liga MX,2024-01-21,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,0,1.2,,5,0,Monterrey,4-4-2,2,0.9,Maximiliano Meza · 4&rsquor; Jordi Cortizo · 60&rsquor;,3,0,https://fbref.com/en/matches/a33e5fbc/Santos-Laguna-Monterrey-January-21-2024-Liga-MX,Monterrey,Away,Esteban Andrada,/en/players/775d365e/Esteban-Andrada,1,ARG,GK,32-360,90,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-02-07,Liga MX (Clausura 2024 Regular Season),Pachuca,4-2-3-1,3,0.9,Alán Bautista · 12&rsquor; Oussama Idrissi · 60&rsquor; Erick Sánchez · 67&rsquor;,2,0,León,4-5-1,2,1.1,Fidel Ambríz · 34&rsquor; Nicolás López · 40&rsquor; Gonzalo Nápoli · 79&rsquor;,2,1,https://fbref.com/en/matches/3888f0dc/Pachuca-Leon-February-7-2024-Liga-MX,Pachuca,Home,Salomón Rondón,/en/players/b318a643/Salomon-Rondon,23,VEN,FW,34-144,90,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0
Liga MX,2024-02-07,Liga MX (Clausura 2024 Regular Season),Pachuca,4-2-3-1,3,0.9,Alán Bautista · 12&rsquor; Oussama Idrissi · 60&rsquor; Erick Sánchez · 67&rsquor;,2,0,León,4-5-1,2,1.1,Fidel Ambríz · 34&rsquor; Nicolás López · 40&rsquor; Gonzalo Nápoli · 79&rsquor;,2,1,https://fbref.com/en/matches/3888f0dc/Pachuca-Leon-February-7-2024-Liga-MX,Pachuca,Home,Oussama Idrissi,/en/players/34caa4b3/Oussama-Idrissi,11,MAR,LW,27-346,81,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
Liga MX,2024-02-07,Liga MX (Clausura 2024 Regular Season),Pachuca,4-2-3-1,3,0.9,Alán Bautista · 12&rsquor; Oussama Idrissi · 60&rsquor; Erick Sánchez · 67&rsquor;,2,0,León,4-5-1,2,1.1,Fidel Ambríz · 34&rsquor; Nicolás López · 40&rsquor; Gonzalo Nápoli · 79&rsquor;,2,1,https://fbref.com/en/matches/3888f0dc/Pachuca-Leon-February-7-2024-Liga-MX,Pachuca,Home,Nelson Deossa,/en/players/0ec1841b/Nelson-Deossa,6,COL,LW,24-001,9,1,1,0,0,1,1,1,100,0,0,0,0,1,2,1,0
Liga MX,2024-02-07,Liga MX (Clausura 2024 Regular Season),Pachuca,4-2-3-1,3,0.9,Alán Bautista · 12&rsquor; Oussama Idrissi · 60&rsquor; Erick Sánchez · 67&rsquor;,2,0,León,4-5-1,2,1.1,Fidel Ambríz · 34&rsquor; Nicolás López · 40&rsquor; Gonzalo Nápoli · 79&rsquor;,2,1,https://fbref.com/en/matches/3888f0dc/Pachuca-Leon-February-7-2024-Liga-MX,Pachuca,Home,Miguel Rodríguez,/en/players/a2ad14ce/Miguel-Rodriguez,199,MEX,RW,20-292,67,2,2,1,0,1,1,1,100,0,1,0,1,1,3,1,0
Liga MX,2024-02-07,Liga MX (Clausura 2024 Regular Season),Pachuca,4-2-3-1,3,0.9,Alán Bautista · 12&rsquor; Oussama Idrissi · 60&rsquor; Erick Sánchez · 67&rsquor;,2,0,León,4-5-1,2,1.1,Fidel Ambríz · 34&rsquor; Nicolás López · 40&rsquor; Gonzalo Nápoli · 79&rsquor;,2,1,https://fbref.com/en/matches/3888f0dc/Pachuca-Leon-February-7-2024-Liga-MX,Pachuca,Home,Alexei Dominguez,/en/players/82b6b52d/Alexei-Dominguez,187,MEX,RW,19-035,23,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-02-07,Liga MX (Clausura 2024 Regular Season),Pachuca,4-2-3-1,3,0.9,Alán Bautista · 12&rsquor; Oussama Idrissi · 60&rsquor; Erick Sánchez · 67&rsquor;,2,0,León,4-5-1,2,1.1,Fidel Ambríz · 34&rsquor; Nicolás López · 40&rsquor; Gonzalo Nápoli · 79&rsquor;,2,1,https://fbref.com/en/matches/3888f0dc/Pachuca-Leon-February-7-2024-Liga-MX,Pachuca,Home,Alán Bautista,/en/players/dd9709c6/Alan-Bautista,220,MEX,AM,21-093,67,1,1,0,0,1,0,0,NA,0,0,0,0,0,1,0,0
Liga MX,2024-02-07,Liga MX (Clausura 2024 Regular Season),Pachuca,4-2-3-1,3,0.9,Alán Bautista · 12&rsquor; Oussama Idrissi · 60&rsquor; Erick Sánchez · 67&rsquor;,2,0,León,4-5-1,2,1.1,Fidel Ambríz · 34&rsquor; Nicolás López · 40&rsquor; Gonzalo Nápoli · 79&rsquor;,2,1,https://fbref.com/en/matches/3888f0dc/Pachuca-Leon-February-7-2024-Liga-MX,Pachuca,Home,Javier Eduardo López,/en/players/f851b52f/Javier-Eduardo-Lopez,19,MEX,AM,29-143,23,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Liga MX,2024-02-07,Liga MX (Clausura 2024 Regular Season),Pachuca,4-2-3-1,3,0.9,Alán Bautista · 12&rsquor; Oussama Idrissi · 60&rsquor; Erick Sánchez · 67&rsquor;,2,0,León,4-5-1,2,1.1,Fidel Ambríz · 34&rsquor; Nicolás López · 40&rsquor; Gonzalo Nápoli · 79&rsquor;,2,1,https://fbref.com/en/matches/3888f0dc/Pachuca-Leon-February-7-2024-Liga-MX,Pachuca,Home,Pedro Pedraza,/en/players/2a8713eb/Pedro-Pedraza,5,MEX,DM,23-283,90,4,0,1,3,0,2,3,66.7,1,2,0,2,4,8,1,0
Liga MX,2024-02-07,Liga MX (Clausura 2024 Regular Season),Pachuca,4-2-3-1,3,0.9,Alán Bautista · 12&rsquor; Oussama Idrissi · 60&rsquor; Erick Sánchez · 67&rsquor;,2,0,León,4-5-1,2,1.1,Fidel Ambríz · 34&rsquor; Nicolás López · 40&rsquor; Gonzalo Nápoli · 79&rsquor;,2,1,https://fbref.com/en/matches/3888f0dc/Pachuca-Leon-February-7-2024-Liga-MX,Pachuca,Home,Elias Montiel,/en/players/e138bb0a/Elias-Montiel,196,MEX,DM,18-123,54,4,1,1,1,2,2,4,50,2,2,0,2,0,4,1,0
Liga MX,2024-02-07,Liga MX (Clausura 2024 Regular Season),Pachuca,4-2-3-1,3,0.9,Alán Bautista · 12&rsquor; Oussama Idrissi · 60&rsquor; Erick Sánchez · 67&rsquor;,2,0,León,4-5-1,2,1.1,Fidel Ambríz · 34&rsquor; Nicolás López · 40&rsquor; Gonzalo Nápoli · 79&rsquor;,2,1,https://fbref.com/en/matches/3888f0dc/Pachuca-Leon-February-7-2024-Liga-MX,Pachuca,Home,Erick Sánchez,/en/players/67d34a1b/Erick-Sanchez,10,MEX,DM,24-133,36,0,0,0,0,0,0,0,NA,0,1,0,1,2,2,0,0
Liga MX,2024-02-07,Liga MX (Clausura 2024 Regular Season),Pachuca,4-2-3-1,3,0.9,Alán Bautista · 12&rsquor; Oussama Idrissi · 60&rsquor; Erick Sánchez · 67&rsquor;,2,0,León,4-5-1,2,1.1,Fidel Ambríz · 34&rsquor; Nicolás López · 40&rsquor; Gonzalo Nápoli · 79&rsquor;,2,1,https://fbref.com/en/matches/3888f0dc/Pachuca-Leon-February-7-2024-Liga-MX,Pachuca,Home,Ari Contreras,/en/players/0de83089/Ari-Contreras,195,MEX,LB,18-097,54,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
Liga MX,2024-02-07,Liga MX (Clausura 2024 Regular Season),Pachuca,4-2-3-1,3,0.9,Alán Bautista · 12&rsquor; Oussama Idrissi · 60&rsquor; Erick Sánchez · 67&rsquor;,2,0,León,4-5-1,2,1.1,Fidel Ambríz · 34&rsquor; Nicolás López · 40&rsquor; Gonzalo Nápoli · 79&rsquor;,2,1,https://fbref.com/en/matches/3888f0dc/Pachuca-Leon-February-7-2024-Liga-MX,Pachuca,Home,Bryan González,/en/players/6bfe53bb/Bryan-Gonzalez,8,MEX,LB,20-303,36,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-02-07,Liga MX (Clausura 2024 Regular Season),Pachuca,4-2-3-1,3,0.9,Alán Bautista · 12&rsquor; Oussama Idrissi · 60&rsquor; Erick Sánchez · 67&rsquor;,2,0,León,4-5-1,2,1.1,Fidel Ambríz · 34&rsquor; Nicolás López · 40&rsquor; Gonzalo Nápoli · 79&rsquor;,2,1,https://fbref.com/en/matches/3888f0dc/Pachuca-Leon-February-7-2024-Liga-MX,Pachuca,Home,Andres Micolta Arroyo,/en/players/f75302c0/Andres-Micolta-Arroyo,33,ECU,CB,24-246,90,3,1,2,1,0,2,5,40,3,0,0,0,3,6,2,0
